data.consumption,data.time,data.period,device
3404,2024-10-01T08:26:43.000Z,20,81653450-4a9c-11ef-a236-3bbfdd38639d
4506,2024-10-01T08:28:42.000Z,24,81653450-4a9c-11ef-a236-3bbfdd38639d
3363,2024-10-01T08:28:48.000Z,29,8170c860-4a9c-11ef-a57d-1978fe7d9161
1654,2024-10-01T08:40:54.000Z,8,8170c860-4a9c-11ef-a57d-1978fe7d9161
2895,2024-10-01T08:41:06.000Z,11,81653450-4a9c-11ef-a236-3bbfdd38639d
9956,2024-10-01T08:53:56.000Z,35,81653450-4a9c-11ef-a236-3bbfdd38639d
14545,2024-10-01T09:09:27.000Z,151,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5871,2024-10-01T09:47:09.000Z,35,816932d0-4a9c-11ef-b3c5-85b5ce342d21
4086,2024-10-01T09:48:42.000Z,56,816932d0-4a9c-11ef-b3c5-85b5ce342d21
11036,2024-10-01T09:49:50.000Z,196,81689b30-4a9c-11ef-ad50-1d2daba32da0
16015,2024-10-01T09:49:52.000Z,204,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
9992,2024-10-01T10:00:50.000Z,140,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1274,2024-10-01T13:18:10.000Z,47,81653450-4a9c-11ef-a236-3bbfdd38639d
4377,2024-10-01T13:39:27.000Z,37,81689b30-4a9c-11ef-ad50-1d2daba32da0
1739,2024-10-01T13:39:55.000Z,13,81689b30-4a9c-11ef-ad50-1d2daba32da0
207,2024-10-01T14:58:09.000Z,10,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
3693,2024-10-01T14:58:37.000Z,34,81689b30-4a9c-11ef-ad50-1d2daba32da0
6540,2024-10-01T15:00:31.000Z,71,81689b30-4a9c-11ef-ad50-1d2daba32da0
2559,2024-10-01T15:43:23.000Z,38,816932d0-4a9c-11ef-b3c5-85b5ce342d21
269,2024-10-01T16:10:48.000Z,15,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
12595,2024-10-01T16:14:51.000Z,205,81689b30-4a9c-11ef-ad50-1d2daba32da0
21971,2024-10-01T17:25:13.000Z,300,816932d0-4a9c-11ef-b3c5-85b5ce342d21
47545,2024-10-01T17:38:34.000Z,429,81689b30-4a9c-11ef-ad50-1d2daba32da0
1593,2024-10-01T17:48:55.000Z,24,81653450-4a9c-11ef-a236-3bbfdd38639d
4289,2024-10-01T18:10:36.000Z,63,81689b30-4a9c-11ef-ad50-1d2daba32da0
6265,2024-10-01T18:52:10.000Z,81,81689b30-4a9c-11ef-ad50-1d2daba32da0
207,2024-10-01T19:15:12.000Z,25,8164cb10-4a9c-11ef-b24b-055224f3eeba
184,2024-10-01T19:15:14.000Z,14,816932d0-4a9c-11ef-b3c5-85b5ce342d21
774,2024-10-01T19:39:59.000Z,37,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
14151,2024-10-01T19:40:03.000Z,82,81689b30-4a9c-11ef-ad50-1d2daba32da0
1604,2024-10-01T19:42:14.000Z,34,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2990,2024-10-01T19:42:16.000Z,33,81689b30-4a9c-11ef-ad50-1d2daba32da0
96,2024-10-01T19:48:30.000Z,11,8165a900-4a9c-11ef-8393-69e55944ae1e
95,2024-10-01T19:48:34.000Z,9,8170c860-4a9c-11ef-a57d-1978fe7d9161
798,2024-10-01T19:48:56.000Z,50,816932d0-4a9c-11ef-b3c5-85b5ce342d21
848,2024-10-01T20:17:57.000Z,56,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
15466,2024-10-01T20:28:48.000Z,153,816932d0-4a9c-11ef-b3c5-85b5ce342d21
557,2024-10-01T20:45:19.000Z,8,8165a900-4a9c-11ef-8393-69e55944ae1e
6262,2024-10-01T20:46:41.000Z,56,81689b30-4a9c-11ef-ad50-1d2daba32da0
3318,2024-10-01T20:57:02.000Z,56,816932d0-4a9c-11ef-b3c5-85b5ce342d21
3013,2024-10-01T21:22:18.000Z,43,8161ea40-4a9c-11ef-82d3-2ffa8384e699
6274,2024-10-01T21:25:39.000Z,184,8165a900-4a9c-11ef-8393-69e55944ae1e
477,2024-10-01T21:28:53.000Z,48,81689b30-4a9c-11ef-ad50-1d2daba32da0
1466,2024-10-01T21:29:26.000Z,28,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2871,2024-10-01T21:29:28.000Z,29,8164cb10-4a9c-11ef-b24b-055224f3eeba
446,2024-10-01T21:34:01.000Z,6,8164cb10-4a9c-11ef-b24b-055224f3eeba
17536,2024-10-01T21:37:33.000Z,182,816932d0-4a9c-11ef-b3c5-85b5ce342d21
90,2024-10-01T21:41:39.000Z,3,8170c860-4a9c-11ef-a57d-1978fe7d9161
90,2024-10-01T21:41:43.000Z,2,8165a900-4a9c-11ef-8393-69e55944ae1e
18866,2024-10-02T08:44:34.000Z,123,81689b30-4a9c-11ef-ad50-1d2daba32da0
5412,2024-10-02T08:44:37.000Z,73,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
14801,2024-10-02T10:02:43.000Z,122,81689b30-4a9c-11ef-ad50-1d2daba32da0
8709,2024-10-02T12:41:08.000Z,79,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1492,2024-10-02T12:58:14.000Z,41,8164cb10-4a9c-11ef-b24b-055224f3eeba
1093,2024-10-02T12:59:32.000Z,31,8164cb10-4a9c-11ef-b24b-055224f3eeba
2048,2024-10-02T13:01:04.000Z,45,8164cb10-4a9c-11ef-b24b-055224f3eeba
14113,2024-10-02T13:01:05.000Z,182,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2553,2024-10-02T13:04:33.000Z,23,81689b30-4a9c-11ef-ad50-1d2daba32da0
13834,2024-10-02T13:05:58.000Z,79,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
112,2024-10-02T13:35:10.000Z,19,8165a900-4a9c-11ef-8393-69e55944ae1e
80148,2024-10-02T15:20:39.000Z,738,81689b30-4a9c-11ef-ad50-1d2daba32da0
68112,2024-10-02T15:21:05.000Z,759,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1251,2024-10-02T15:34:36.000Z,34,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2378,2024-10-02T16:01:10.000Z,130,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
6496,2024-10-02T16:01:11.000Z,173,81689b30-4a9c-11ef-ad50-1d2daba32da0
2493,2024-10-02T17:39:30.000Z,49,81653450-4a9c-11ef-a236-3bbfdd38639d
153,2024-10-02T18:07:39.000Z,3,8165a900-4a9c-11ef-8393-69e55944ae1e
3118,2024-10-02T18:34:35.000Z,26,81653450-4a9c-11ef-a236-3bbfdd38639d
459,2024-10-02T18:59:36.000Z,4,81653450-4a9c-11ef-a236-3bbfdd38639d
409,2024-10-02T19:00:06.000Z,46,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
8792,2024-10-02T19:14:39.000Z,64,816932d0-4a9c-11ef-b3c5-85b5ce342d21
3283,2024-10-02T19:16:15.000Z,48,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2219,2024-10-02T19:17:08.000Z,31,816932d0-4a9c-11ef-b3c5-85b5ce342d21
10493,2024-10-02T19:43:25.000Z,144,816932d0-4a9c-11ef-b3c5-85b5ce342d21
4419,2024-10-02T19:43:27.000Z,126,8164cb10-4a9c-11ef-b24b-055224f3eeba
724,2024-10-02T20:07:26.000Z,7,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5587,2024-10-02T20:09:22.000Z,59,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1092,2024-10-02T20:19:54.000Z,11,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2275,2024-10-02T20:23:17.000Z,14,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5737,2024-10-02T20:24:44.000Z,34,816932d0-4a9c-11ef-b3c5-85b5ce342d21
375,2024-10-02T20:39:26.000Z,46,8164cb10-4a9c-11ef-b24b-055224f3eeba
251,2024-10-02T20:39:56.000Z,12,8164cb10-4a9c-11ef-b24b-055224f3eeba
5627,2024-10-02T20:39:58.000Z,54,816932d0-4a9c-11ef-b3c5-85b5ce342d21
109,2024-10-02T20:45:24.000Z,5,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
5169,2024-10-02T20:46:52.000Z,73,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2242,2024-10-02T20:48:45.000Z,39,816932d0-4a9c-11ef-b3c5-85b5ce342d21
15704,2024-10-02T20:49:16.000Z,199,81689b30-4a9c-11ef-ad50-1d2daba32da0
18203,2024-10-02T20:49:17.000Z,179,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1093,2024-10-02T21:21:06.000Z,43,81689b30-4a9c-11ef-ad50-1d2daba32da0
5549,2024-10-02T21:22:08.000Z,184,816932d0-4a9c-11ef-b3c5-85b5ce342d21
671,2024-10-02T21:22:51.000Z,19,8164cb10-4a9c-11ef-b24b-055224f3eeba
351,2024-10-02T21:23:09.000Z,39,816932d0-4a9c-11ef-b3c5-85b5ce342d21
707,2024-10-02T21:23:24.000Z,15,8164cb10-4a9c-11ef-b24b-055224f3eeba
1548,2024-10-02T21:24:27.000Z,111,81689b30-4a9c-11ef-ad50-1d2daba32da0
7875,2024-10-02T21:24:43.000Z,124,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
107,2024-10-02T21:25:27.000Z,3,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
11136,2024-10-02T21:26:08.000Z,168,8170c860-4a9c-11ef-a57d-1978fe7d9161
731,2024-10-02T21:29:04.000Z,50,8164cb10-4a9c-11ef-b24b-055224f3eeba
86,2024-10-02T21:37:17.000Z,4,8165a900-4a9c-11ef-8393-69e55944ae1e
100,2024-10-02T21:37:23.000Z,7,8161ea40-4a9c-11ef-82d3-2ffa8384e699
84,2024-10-02T21:38:31.000Z,3,81653450-4a9c-11ef-a236-3bbfdd38639d
80,2024-10-03T06:49:15.000Z,4,8170c860-4a9c-11ef-a57d-1978fe7d9161
2101,2024-10-03T07:29:45.000Z,18,8170c860-4a9c-11ef-a57d-1978fe7d9161
2296,2024-10-03T07:29:47.000Z,20,81653450-4a9c-11ef-a236-3bbfdd38639d
53324,2024-10-03T08:24:49.000Z,214,81653450-4a9c-11ef-a236-3bbfdd38639d
1706,2024-10-03T08:32:53.000Z,33,8170c860-4a9c-11ef-a57d-1978fe7d9161
92,2024-10-03T08:39:08.000Z,6,8164cb10-4a9c-11ef-b24b-055224f3eeba
21830,2024-10-03T09:26:41.000Z,279,816932d0-4a9c-11ef-b3c5-85b5ce342d21
937,2024-10-03T09:42:51.000Z,27,8164cb10-4a9c-11ef-b24b-055224f3eeba
4686,2024-10-03T09:42:53.000Z,46,816932d0-4a9c-11ef-b3c5-85b5ce342d21
83,2024-10-03T09:44:34.000Z,12,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
4030,2024-10-03T09:44:58.000Z,27,81689b30-4a9c-11ef-ad50-1d2daba32da0
6428,2024-10-03T09:48:09.000Z,129,81689b30-4a9c-11ef-ad50-1d2daba32da0
19762,2024-10-03T09:48:11.000Z,134,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
7995,2024-10-03T13:14:26.000Z,67,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5006,2024-10-03T14:26:18.000Z,22,81653450-4a9c-11ef-a236-3bbfdd38639d
712,2024-10-03T14:26:20.000Z,22,8170c860-4a9c-11ef-a57d-1978fe7d9161
4127,2024-10-03T15:45:40.000Z,50,816932d0-4a9c-11ef-b3c5-85b5ce342d21
481,2024-10-03T15:45:54.000Z,14,8164cb10-4a9c-11ef-b24b-055224f3eeba
524,2024-10-03T18:08:27.000Z,64,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
3033,2024-10-03T19:03:14.000Z,40,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
531,2024-10-03T19:11:13.000Z,22,81689b30-4a9c-11ef-ad50-1d2daba32da0
1221,2024-10-03T19:12:14.000Z,23,81689b30-4a9c-11ef-ad50-1d2daba32da0
380,2024-10-03T19:24:27.000Z,9,81689b30-4a9c-11ef-ad50-1d2daba32da0
246,2024-10-03T19:25:12.000Z,9,81689b30-4a9c-11ef-ad50-1d2daba32da0
5113,2024-10-03T19:30:05.000Z,56,81689b30-4a9c-11ef-ad50-1d2daba32da0
310,2024-10-03T19:31:11.000Z,8,81689b30-4a9c-11ef-ad50-1d2daba32da0
198,2024-10-03T19:31:13.000Z,13,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
6639,2024-10-03T19:36:42.000Z,162,81689b30-4a9c-11ef-ad50-1d2daba32da0
633,2024-10-03T20:17:23.000Z,77,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1865,2024-10-03T20:28:34.000Z,17,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5184,2024-10-03T20:29:10.000Z,36,8164cb10-4a9c-11ef-b24b-055224f3eeba
6803,2024-10-03T20:30:59.000Z,41,8164cb10-4a9c-11ef-b24b-055224f3eeba
12459,2024-10-03T20:32:56.000Z,73,8164cb10-4a9c-11ef-b24b-055224f3eeba
9828,2024-10-03T20:48:00.000Z,106,81689b30-4a9c-11ef-ad50-1d2daba32da0
18619,2024-10-03T20:49:01.000Z,151,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
615,2024-10-03T21:08:12.000Z,21,8161ea40-4a9c-11ef-82d3-2ffa8384e699
7892,2024-10-03T21:10:22.000Z,142,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5416,2024-10-03T21:10:27.000Z,131,8165a900-4a9c-11ef-8393-69e55944ae1e
5474,2024-10-03T21:10:49.000Z,108,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4363,2024-10-03T21:11:02.000Z,100,8164cb10-4a9c-11ef-b24b-055224f3eeba
7234,2024-10-03T21:14:12.000Z,73,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
15072,2024-10-03T21:15:51.000Z,168,8170c860-4a9c-11ef-a57d-1978fe7d9161
510,2024-10-03T21:16:15.000Z,47,81689b30-4a9c-11ef-ad50-1d2daba32da0
4406,2024-10-03T21:16:17.000Z,41,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
21642,2024-10-03T21:16:25.000Z,189,81653450-4a9c-11ef-a236-3bbfdd38639d
378,2024-10-03T21:17:59.000Z,39,8161ea40-4a9c-11ef-82d3-2ffa8384e699
15406,2024-10-03T21:21:50.000Z,163,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
13957,2024-10-03T21:21:53.000Z,182,81689b30-4a9c-11ef-ad50-1d2daba32da0
14101,2024-10-04T09:42:02.000Z,99,816932d0-4a9c-11ef-b3c5-85b5ce342d21
654,2024-10-04T09:43:15.000Z,22,8164cb10-4a9c-11ef-b24b-055224f3eeba
1721,2024-10-04T09:43:18.000Z,23,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1260,2024-10-04T09:45:02.000Z,38,8164cb10-4a9c-11ef-b24b-055224f3eeba
1700,2024-10-04T09:45:03.000Z,43,816932d0-4a9c-11ef-b3c5-85b5ce342d21
9995,2024-10-04T09:47:58.000Z,189,81689b30-4a9c-11ef-ad50-1d2daba32da0
12560,2024-10-04T09:51:35.000Z,157,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2389,2024-10-04T10:33:25.000Z,11,81653450-4a9c-11ef-a236-3bbfdd38639d
5143,2024-10-04T10:37:13.000Z,19,81653450-4a9c-11ef-a236-3bbfdd38639d
96,2024-10-04T10:39:27.000Z,15,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2442,2024-10-04T10:39:41.000Z,28,8165a900-4a9c-11ef-8393-69e55944ae1e
412,2024-10-04T10:40:51.000Z,15,8164cb10-4a9c-11ef-b24b-055224f3eeba
1284,2024-10-04T10:40:53.000Z,16,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5196,2024-10-04T10:41:28.000Z,20,81653450-4a9c-11ef-a236-3bbfdd38639d
10245,2024-10-04T10:44:03.000Z,36,81653450-4a9c-11ef-a236-3bbfdd38639d
8778,2024-10-04T11:54:30.000Z,88,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2906,2024-10-04T12:38:28.000Z,108,8165a900-4a9c-11ef-8393-69e55944ae1e
1193,2024-10-04T12:40:33.000Z,55,8165a900-4a9c-11ef-8393-69e55944ae1e
1433,2024-10-04T12:40:49.000Z,63,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1677,2024-10-04T12:43:29.000Z,20,81653450-4a9c-11ef-a236-3bbfdd38639d
1431,2024-10-04T12:43:51.000Z,59,8165a900-4a9c-11ef-8393-69e55944ae1e
224,2024-10-04T12:44:23.000Z,16,8165a900-4a9c-11ef-8393-69e55944ae1e
100,2024-10-04T15:23:41.000Z,5,81689b30-4a9c-11ef-ad50-1d2daba32da0
107,2024-10-04T15:23:43.000Z,4,8161ea40-4a9c-11ef-82d3-2ffa8384e699
98,2024-10-04T15:23:45.000Z,3,8165a900-4a9c-11ef-8393-69e55944ae1e
84,2024-10-04T15:23:48.000Z,4,8164cb10-4a9c-11ef-b24b-055224f3eeba
219,2024-10-04T15:24:42.000Z,7,8170c860-4a9c-11ef-a57d-1978fe7d9161
236,2024-10-04T15:24:50.000Z,1,8165a900-4a9c-11ef-8393-69e55944ae1e
265,2024-10-04T15:24:52.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
3736,2024-10-04T15:28:24.000Z,14,81653450-4a9c-11ef-a236-3bbfdd38639d
14248,2024-10-04T15:33:46.000Z,200,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1057,2024-10-04T15:47:55.000Z,55,81653450-4a9c-11ef-a236-3bbfdd38639d
110,2024-10-04T15:14:44.000Z,17,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
671,2024-10-04T15:49:29.000Z,56,81653450-4a9c-11ef-a236-3bbfdd38639d
622,2024-10-04T16:00:30.000Z,22,8170c860-4a9c-11ef-a57d-1978fe7d9161
131,2024-10-04T16:53:19.000Z,4,816932d0-4a9c-11ef-b3c5-85b5ce342d21
151,2024-10-04T16:53:24.000Z,4,8165a900-4a9c-11ef-8393-69e55944ae1e
156,2024-10-04T16:53:27.000Z,4,8161ea40-4a9c-11ef-82d3-2ffa8384e699
107,2024-10-04T18:57:33.000Z,12,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
174,2024-10-04T18:59:28.000Z,29,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
5874,2024-10-04T19:08:39.000Z,55,816932d0-4a9c-11ef-b3c5-85b5ce342d21
10846,2024-10-04T19:11:25.000Z,94,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1898,2024-10-04T19:12:24.000Z,36,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2598,2024-10-04T19:14:48.000Z,43,81653450-4a9c-11ef-a236-3bbfdd38639d
5116,2024-10-04T20:10:03.000Z,101,816932d0-4a9c-11ef-b3c5-85b5ce342d21
171,2024-10-04T20:10:52.000Z,10,8161ea40-4a9c-11ef-82d3-2ffa8384e699
581,2024-10-04T20:11:05.000Z,13,8165a900-4a9c-11ef-8393-69e55944ae1e
489,2024-10-04T20:11:12.000Z,5,8161ea40-4a9c-11ef-82d3-2ffa8384e699
101,2024-10-04T20:11:40.000Z,3,8161ea40-4a9c-11ef-82d3-2ffa8384e699
906,2024-10-04T20:27:18.000Z,51,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
22977,2024-10-04T20:01:17.000Z,223,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5504,2024-10-04T21:26:32.000Z,165,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1290,2024-10-04T21:27:50.000Z,48,8165a900-4a9c-11ef-8393-69e55944ae1e
16446,2024-10-04T21:28:05.000Z,357,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1672,2024-10-04T21:28:31.000Z,26,81689b30-4a9c-11ef-ad50-1d2daba32da0
4546,2024-10-04T21:28:51.000Z,43,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
7966,2024-10-04T21:32:18.000Z,160,816932d0-4a9c-11ef-b3c5-85b5ce342d21
81,2024-10-04T21:36:24.000Z,1,81689b30-4a9c-11ef-ad50-1d2daba32da0
81,2024-10-04T21:36:29.000Z,1,8165a900-4a9c-11ef-8393-69e55944ae1e
7636,2024-10-04T21:36:34.000Z,179,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
83,2024-10-04T21:41:58.000Z,3,816932d0-4a9c-11ef-b3c5-85b5ce342d21
89,2024-10-04T21:42:02.000Z,4,8170c860-4a9c-11ef-a57d-1978fe7d9161
1937,2024-10-04T21:26:16.000Z,28,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
374,2024-10-05T09:24:13.000Z,10,8170c860-4a9c-11ef-a57d-1978fe7d9161
8895,2024-10-05T09:30:11.000Z,94,8170c860-4a9c-11ef-a57d-1978fe7d9161
13536,2024-10-05T09:30:13.000Z,94,81653450-4a9c-11ef-a236-3bbfdd38639d
3281,2024-10-05T09:47:30.000Z,65,8170c860-4a9c-11ef-a57d-1978fe7d9161
1525,2024-10-05T09:50:31.000Z,30,816932d0-4a9c-11ef-b3c5-85b5ce342d21
16348,2024-10-05T10:38:49.000Z,287,816932d0-4a9c-11ef-b3c5-85b5ce342d21
878,2024-10-05T12:44:26.000Z,53,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
9816,2024-10-05T12:46:07.000Z,137,81689b30-4a9c-11ef-ad50-1d2daba32da0
2575,2024-10-05T12:47:20.000Z,48,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2201,2024-10-05T12:47:23.000Z,49,81689b30-4a9c-11ef-ad50-1d2daba32da0
1153,2024-10-05T13:04:36.000Z,54,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2253,2024-10-05T13:30:04.000Z,41,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5522,2024-10-05T13:30:31.000Z,56,81689b30-4a9c-11ef-ad50-1d2daba32da0
84,2024-10-05T13:30:47.000Z,2,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2946,2024-10-05T13:32:23.000Z,42,81689b30-4a9c-11ef-ad50-1d2daba32da0
5468,2024-10-05T13:32:32.000Z,48,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
9030,2024-10-05T13:35:40.000Z,122,816932d0-4a9c-11ef-b3c5-85b5ce342d21
86,2024-10-05T13:36:22.000Z,2,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2301,2024-10-05T13:37:11.000Z,28,816932d0-4a9c-11ef-b3c5-85b5ce342d21
3768,2024-10-05T13:48:08.000Z,57,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1815,2024-10-05T13:59:46.000Z,15,81653450-4a9c-11ef-a236-3bbfdd38639d
1393,2024-10-05T13:59:49.000Z,15,8170c860-4a9c-11ef-a57d-1978fe7d9161
1813,2024-10-05T14:01:20.000Z,35,8170c860-4a9c-11ef-a57d-1978fe7d9161
6246,2024-10-05T14:01:22.000Z,35,81653450-4a9c-11ef-a236-3bbfdd38639d
281,2024-10-05T14:04:20.000Z,10,8170c860-4a9c-11ef-a57d-1978fe7d9161
86,2024-10-05T16:24:18.000Z,4,8161ea40-4a9c-11ef-82d3-2ffa8384e699
245,2024-10-05T16:43:28.000Z,17,8170c860-4a9c-11ef-a57d-1978fe7d9161
289,2024-10-05T16:49:35.000Z,10,8170c860-4a9c-11ef-a57d-1978fe7d9161
1830,2024-10-05T16:49:38.000Z,10,81653450-4a9c-11ef-a236-3bbfdd38639d
415,2024-10-05T16:50:29.000Z,4,81653450-4a9c-11ef-a236-3bbfdd38639d
154,2024-10-05T16:51:07.000Z,8,8170c860-4a9c-11ef-a57d-1978fe7d9161
495,2024-10-05T16:51:09.000Z,4,81653450-4a9c-11ef-a236-3bbfdd38639d
543,2024-10-05T16:52:28.000Z,10,8170c860-4a9c-11ef-a57d-1978fe7d9161
834,2024-10-05T16:52:30.000Z,10,81653450-4a9c-11ef-a236-3bbfdd38639d
195,2024-10-05T16:53:52.000Z,4,8170c860-4a9c-11ef-a57d-1978fe7d9161
387,2024-10-05T16:55:06.000Z,19,81653450-4a9c-11ef-a236-3bbfdd38639d
386,2024-10-05T16:55:07.000Z,19,8170c860-4a9c-11ef-a57d-1978fe7d9161
1939,2024-10-05T16:56:42.000Z,36,8170c860-4a9c-11ef-a57d-1978fe7d9161
3596,2024-10-05T16:56:43.000Z,36,81653450-4a9c-11ef-a236-3bbfdd38639d
110,2024-10-05T17:33:10.000Z,16,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1142,2024-10-05T17:33:52.000Z,115,8164cb10-4a9c-11ef-b24b-055224f3eeba
21660,2024-10-05T17:35:19.000Z,273,816932d0-4a9c-11ef-b3c5-85b5ce342d21
9827,2024-10-05T17:38:29.000Z,235,8161ea40-4a9c-11ef-82d3-2ffa8384e699
8207,2024-10-05T17:38:31.000Z,285,8165a900-4a9c-11ef-8393-69e55944ae1e
96,2024-10-05T17:57:03.000Z,3,816932d0-4a9c-11ef-b3c5-85b5ce342d21
277,2024-10-05T17:57:08.000Z,2,8165a900-4a9c-11ef-8393-69e55944ae1e
289,2024-10-05T17:57:12.000Z,2,8161ea40-4a9c-11ef-82d3-2ffa8384e699
96,2024-10-06T13:01:50.000Z,9,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
10916,2024-10-06T13:05:09.000Z,172,81689b30-4a9c-11ef-ad50-1d2daba32da0
4837,2024-10-06T13:05:11.000Z,91,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
5566,2024-10-06T13:12:39.000Z,145,81689b30-4a9c-11ef-ad50-1d2daba32da0
6918,2024-10-06T13:12:41.000Z,146,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
724,2024-10-06T13:39:07.000Z,7,816932d0-4a9c-11ef-b3c5-85b5ce342d21
4048,2024-10-06T13:40:06.000Z,31,816932d0-4a9c-11ef-b3c5-85b5ce342d21
227,2024-10-06T13:40:25.000Z,4,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2262,2024-10-06T13:40:48.000Z,39,81689b30-4a9c-11ef-ad50-1d2daba32da0
5601,2024-10-06T13:42:48.000Z,67,816932d0-4a9c-11ef-b3c5-85b5ce342d21
8003,2024-10-06T13:43:27.000Z,109,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
977,2024-10-06T13:43:29.000Z,55,81689b30-4a9c-11ef-ad50-1d2daba32da0
4707,2024-10-06T13:49:17.000Z,70,816932d0-4a9c-11ef-b3c5-85b5ce342d21
3719,2024-10-06T13:49:48.000Z,36,8164cb10-4a9c-11ef-b24b-055224f3eeba
5830,2024-10-06T14:01:34.000Z,81,816932d0-4a9c-11ef-b3c5-85b5ce342d21
4446,2024-10-06T14:03:49.000Z,60,816932d0-4a9c-11ef-b3c5-85b5ce342d21
359,2024-10-06T14:04:19.000Z,5,816932d0-4a9c-11ef-b3c5-85b5ce342d21
109,2024-10-07T09:25:08.000Z,72,8164cb10-4a9c-11ef-b24b-055224f3eeba
20499,2024-10-07T09:25:26.000Z,177,816932d0-4a9c-11ef-b3c5-85b5ce342d21
4728,2024-10-07T09:41:14.000Z,54,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2465,2024-10-07T09:44:35.000Z,97,816932d0-4a9c-11ef-b3c5-85b5ce342d21
8581,2024-10-07T09:44:40.000Z,146,81689b30-4a9c-11ef-ad50-1d2daba32da0
128,2024-10-07T09:57:08.000Z,61,8164cb10-4a9c-11ef-b24b-055224f3eeba
6245,2024-10-07T09:59:54.000Z,139,816932d0-4a9c-11ef-b3c5-85b5ce342d21
17568,2024-10-07T10:24:07.000Z,212,81689b30-4a9c-11ef-ad50-1d2daba32da0
1993,2024-10-07T12:56:18.000Z,19,8170c860-4a9c-11ef-a57d-1978fe7d9161
